cell.id,f,dy,dm,value,degron,red,treatment,model,aic,exp.field,colony,gfp.mean.bg.af.sub.new,area,Elip_B,Elip_C,no.of.voxels,pos.x,pos.y,spheracity,rfp.mean.bg.sub.puncta,rfp.sum.bg.sub.puncta,dapi.sum.bg.sub.puncta,dapi.mean.bg.sub.puncta
1000002526_20min_s4_cln2.3_pup1-rfp_none,0.0230964349986369,0.11692502628140816,2281.658354613836,0.00603298133962659,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-258.8795364889809,20min_s4,Replicate 1,170.62309090909093,2948.97,22.822,24.4646,1395,496.179,666.187,0.316947,112.19509090909092,19409.752727272727,18910.322090909092,109.3086363636364
1000002526_20min_s6_cln2.3_pup1-rfp_none,0.0653480280362702,0.09400696063624168,1.3592490023321946,0.00330629858579093,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-277.52330832628144,20min_s6,Replicate 2,351.8286363636364,4659.89,27.1393,32.8069,2230,376.862,430.216,0.275751,173.36054545454544,50274.41818181818,41137.03636363636,141.8520909090909
1000002526_20min_s7_cln2.3_pup1-rfp_none,0.02920912716645765,0.07334524667817141,2417.6205095472196,0.01566634428079659,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-229.2970602022152,20min_s7,Replicate 3,238.90700000000004,2608.47,20.6864,23.6976,1230,183.576,188.741,0.329191,126.7343846153846,24713.15,19469.295,99.84253846153848
1000002527_20min_s6_cln2.3_pup1-rfp_none,0,0.08537985122490341,1.4632041325262388,0.02148816799013127,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-219.50144080162983,20min_s6,Replicate 2,85.7766363636364,3345.41,24.0419,26.4291,1589,97.006,705.122,0.30518,132.36654545454547,27399.97090909091,69478.00181818182,335.6420909090908
1000002527_20min_s8_cln2.3_pup1-rfp_none,0.05135572536182341,0.07692635579248859,0.7238696016475554,0.00183831092788276,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-295.719754529998,20min_s8,Replicate 3,613.9948,3578.03,24.5499,27.6786,1701,535.746,484.868,0.298966,136.5254,25939.886,38282.311,201.4859
1000002528_20min_s4_cln2.3_pup1-rfp_none,0.11205115003089353,0.15320628741773873,8960.452271303757,0.03293024827976902,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-206.2678762720328,20min_s4,Replicate 1,187.42909090909092,1100.4,11.8637,16.9627,503,819.136,332.633,0.423025,106.97509090909092,7702.174545454545,9207.61381818182,127.88363636363638
1000002528_20min_s6_cln2.3_pup1-rfp_none,0.04924460215488912,0.15020975976865372,7454.4579061359555,0.0207852708944889,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-220.5324342079308,20min_s6,Replicate 2,81.01063636363644,2057.77,18.6293,20.7732,964,526.639,263.609,0.35329,100.50554545454548,10955.105454545455,18401.43090909091,168.8200909090909
1000002528_20min_s8_cln2.3_pup1-rfp_none,0.0097434899518397,0.10860102261563064,1.6906394586192453,0.0094822483030553,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-244.861952009033,20min_s8,Replicate 3,85.05180000000006,2567.1,21.2552,22.8907,1209,206.466,810.223,0.330291,120.0414,18606.407,16697.0695,107.7229
1000002530_20min_s7_cln2.3_pup1-rfp_none,0.05275145384706839,0.10718590465919944,2.386166976996033,0.02771762004330539,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-211.60989926550877,20min_s7,Replicate 3,174.68100000000004,3916.99,26.157,28.596800000000002,1868,103.294,303.452,0.290925,168.7773846153846,43713.21461538461,36329.81746153846,140.26953846153845
1000002530_20min_s8_cln2.3_pup1-rfp_none,0.07941832654577827,0.09360455894267566,0.7419262632928534,0.00406810049994989,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-271.09555531809474,20min_s8,Replicate 3,281.7388000000001,3846.78,25.553,28.6158,1833,795.768,233.537,0.292446,170.38639999999998,45152.341,23642.828500000003,89.21790000000001
1000002531_20min_s6_cln2.3_pup1-rfp_none,0,0.0998262975100956,0.5723644304162119,0.02193043395505753,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-218.8698811242695,20min_s6,Replicate 2,91.5896363636364,3280.94,23.5362,26.3962,1558,212.389,607.542,0.307196,161.98054545454545,41305.10909090909,28145.11818181818,110.3730909090909
1000002532_20min_s4_cln2.3_pup1-rfp_none,0.0886291419542949,0.08012403014489329,2132.2896659849944,0.00404136052207586,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-271.29999364417773,20min_s4,Replicate 1,681.463090909091,2839.48,21.7392,24.7503,1342,245.696,934.721,0.320521,133.84209090909093,21682.392727272727,25042.631090909093,154.58463636363635
1000002532_20min_s5_cln2.3_pup1-rfp_none,0.08360020640769426,0.0999748194697076,6055.648953249718,0.02041033549914873,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-221.09673313285464,20min_s5,Replicate 2,443.2595,2033.77,19.0844,19.9369,952,224.66,700.932,0.35435,117.59541666666668,8231.699166666667,9005.335,128.64749999999998
1000002532_20min_s7_cln2.3_pup1-rfp_none,0.08165079537737302,0.1181806203261555,0.7864349768275026,0.02746500715573255,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-211.8937224401131,20min_s7,Replicate 3,233.81500000000003,3626.66,25.1123,27.5547,1725,272.74,142.627,0.297672,139.83538461538464,26988.17923076923,16240.809923076922,84.14953846153844
1000002533_20min_s4_cln2.3_pup1-rfp_none,0.02594819085379094,0.09956753068014002,2673.6433769128216,0.00390359936229808,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-272.37514671888397,20min_s4,Replicate 1,203.56909090909096,3047.38,22.7168,25.6809,1440,1046.63,134.844,0.31346,167.19209090909095,36782.2,13710.82,62.32163636363637
1000002533_20min_s5_cln2.3_pup1-rfp_none,0,0.1234840701174865,2.069632644175853,0.00989720618929591,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-243.5341890469035,20min_s5,Replicate 2,521.4945,3476.54,22.9449,28.7174,1652,549.285,388.481,0.301605,174.18741666666668,40934.13291666667,26618.7675,113.2715
1000002533_20min_s6_cln2.3_pup1-rfp_none,0.09196510472656842,0.20906264361618737,16583.686794529436,0.05051452615161912,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-193.00392780142948,20min_s6,Replicate 2,47.291636363636385,5152.55,29.9347,32.9884,2472,478.518,355.104,0.267327,188.80054545454544,60416.25454545455,48645.109090909085,152.01609090909088
1000002533_20min_s7_cln2.3_pup1-rfp_none,0.00666312491806732,0.09312973896956796,11.459336120411775,0.03121019880696918,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-207.93092427407728,20min_s7,Replicate 3,134.24000000000007,3330.22,23.6762,26.6831,1581,63.0237,358.328,0.305727,137.81138461538464,30869.726153846153,46980.32861538461,209.73353846153844
1000002534_20min_s4_cln2.3_pup1-rfp_none,0.00374783956980813,0.07469331564402512,4.055344729887002,0.00173280186657945,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-297.55208707897106,20min_s4,Replicate 1,428.7660909090909,3076.4,23.0308,25.2265,1458,771.01,411.181,0.313305,120.8100909090909,23920.48,27049.438,136.6136363636364
1000002534_20min_s6_cln2.3_pup1-rfp_none,0,0.08114345835561768,0.43744392753382866,0.10226294977886706,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-171.14004649914452,20min_s6,Replicate 2,45.920636363636405,2968.04,22.3349,25.231,1403,305.657,516.486,0.316224,166.43354545454548,40776.163636363635,41059.42727272727,167.5890909090909
1000002534_20min_s8_cln2.3_pup1-rfp_none,0.11096256085798534,0.124386915415197,2.7556051817095573,0.00912489376849424,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-246.05282300213565,20min_s8,Replicate 3,170.88880000000006,3006.46,22.173,25.7572,1422,514.105,520.878,0.314974,92.8294,8168.947199999999,14554.6072,165.39290000000005
1000002535_20min_s5_cln2.3_pup1-rfp_none,0.06522404502701716,0.1666938720305808,10880.391993699795,0.07879485342290897,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-179.22173881947984,20min_s5,Replicate 2,248.18450000000007,1422.02,13.114,19.9773,656,90.1982,833.617,0.392609,106.09741666666667,12095.0815,13490.917,118.3415
1000002535_20min_s6_cln2.3_pup1-rfp_none,0.01668523193799202,0.11690562981712396,2.574542412918072,0.01786679565362173,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-225.22275302463265,20min_s6,Replicate 2,213.3866363636364,1323.85,13.9913,17.4569,610,330.289,481.333,0.40176,106.82854545454543,11003.338181818182,11260.416363636365,109.32409090909088
1000002535_20min_s8_cln2.3_pup1-rfp_none,0.11200193723765652,0.10573893852675596,1.856968938957384,0.00168422665145847,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-298.4335155528673,20min_s8,Replicate 3,247.3628000000001,3603.25,24.7374,27.6873,1713,721.458,319.49,0.298415,157.4144,33214.3734,29227.4559,138.5189
1000002537_20min_s4_cln2.3_pup1-rfp_none,0.03784437632413486,0.09583276911654752,1.1934444534273403,0.00250643966224125,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-286.10925515506773,20min_s4,Replicate 1,244.51409090909095,3490.18,23.0435,28.7725,1658,128.912,977.523,0.301178,126.0060909090909,24319.134545454544,16904.21481818182,87.58663636363636
1000002537_20min_s5_cln2.3_pup1-rfp_none,0.00874752750670897,0.08481014352011172,3641.797196875052,0.01039604530407011,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-242.00982727468653,20min_s5,Replicate 2,407.68050000000005,3665.31,24.3113,28.6112,1743,491.195,457.555,0.296794,146.2134166666667,36553.35416666667,33130.625,132.52249999999998
1000002537_20min_s7_cln2.3_pup1-rfp_none,0.02129413696441286,0.0992312514916934,1.0193508538512692,0.00835514989254823,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-248.7847958147282,20min_s7,Replicate 3,283.601,3495.82,24.0358,27.5438,1660,224.36,210.245,0.300943,122.5483846153846,19362.69076923077,38571.32107692308,244.12253846153845
1000002538_20min_s6_cln2.3_pup1-rfp_none,0.04265625770365008,0.08869321676450616,73.66561822886186,0.00179799991436101,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-296.40709544648786,20min_s6,Replicate 2,290.2416363636364,4484.91,26.6258,32.1721,2142,651.529,190.207,0.278806,139.71354545454545,29339.854545454546,23060.509090909087,109.81209090909088
1000002538_20min_s8_cln2.3_pup1-rfp_none,0.14952455923894742,0.1237517166181179,0.2988201921647054,0.01363058826211642,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-233.61220845914548,20min_s8,Replicate 3,125.70680000000004,4286.14,27.1988,30.3399,2046,71.6261,915.129,0.282723,105.4464,15816.91,9807.035,65.37989999999999
1000002539_20min_s5_cln2.3_pup1-rfp_none,0,0.10998764084839086,513.5679459502819,0.02236712516035572,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-218.25865711125036,20min_s5,Replicate 2,263.81050000000005,3273.8,22.6527,27.338,1553,739.315,109.719,0.307296,92.89241666666666,1672.0655000000002,2107.8289999999997,117.1015
1000002539_20min_s6_cln2.3_pup1-rfp_none,0.05512657101493762,0.13720506687558506,3.1210788692445974,0.00447935121135572,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-268.11019225906557,20min_s6,Replicate 2,239.17163636363637,2837.69,20.6563,26.1044,1341,747.258,86.0138,0.320489,112.99854545454546,12994.872727272728,19876.445454545457,172.8390909090909
1000002539_20min_s7_cln2.3_pup1-rfp_none,0.07198297750368131,0.2001980148420435,1046.9848287068523,0.09517670857517171,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-173.3662241122493,20min_s7,Replicate 3,128.24300000000005,2884.86,22.3356,24.3706,1365,199.468,244.523,0.319418,129.2583846153846,22749.427692307698,24389.68676923077,138.57753846153844
1000002540_20min_s8_cln2.3_pup1-rfp_none,0.08680648769557586,0.10826248000587337,8599.634093253968,0.03623581655523944,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-203.30252783137377,20min_s8,Replicate 3,98.51480000000002,1953.35,18.056,20.4976,912,437.44,545.116,0.358268,107.00839999999998,11770.934,14492.759000000002,131.7519
1000002541_20min_s6_cln2.3_pup1-rfp_none,0,0.07083031340413871,134.50934947001264,0.00226479152828078,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-289.2520528471347,20min_s6,Replicate 2,693.3756363636364,3661.8,24.7376,28.1913,1744,712.758,131.83,0.296953,146.96254545454548,39826.82181818182,49992.82363636363,184.47509090909088
1000002542_20min_s4_cln2.3_pup1-rfp_none,0.08102580424455665,0.13066074193335614,6905.559087741997,0.00819201275857729,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-249.39606858956265,20min_s4,Replicate 1,228.2420909090909,3295.36,24.4423,25.6212,1565,560.331,563.457,0.306688,140.03009090909092,29126.17090909091,22760.884363636367,109.42763636363637
1000002542_20min_s6_cln2.3_pup1-rfp_none,0.1376592017116377,0.09568432131709652,392.39721337268594,0.0068419913822092,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-254.9785733501147,20min_s6,Replicate 2,432.2196363636364,3436.28,24.6491,26.4459,1633,478.45,252.415,0.302872,106.60154545454544,13538.407272727272,39714.47454545455,312.7120909090909
1000002542_20min_s7_cln2.3_pup1-rfp_none,0.00530317642166828,0.10661717861695848,4890.884598303926,0.04690457333977962,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-195.30244630600885,20min_s7,Replicate 3,108.95900000000007,3437.11,23.6051,27.7675,1633,93.3708,161.534,0.302586,112.33738461538462,19771.427692307698,25862.68676923077,146.94753846153844
1000002545_20min_s5_cln2.3_pup1-rfp_none,0,0.07357137557992471,2.994919626065601,0.02017510498506484,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-221.45608503372785,20min_s5,Replicate 2,313.22950000000003,3155.95,23.9447,24.9603,1495,233.17,627.03,0.310561,131.13941666666668,22162.559416666667,38516.394499999995,227.90749999999997
1000002545_20min_s6_cln2.3_pup1-rfp_none,0,0.06600139674152827,1.2786109188025558,0.00314376550348415,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-279.0859571097205,20min_s6,Replicate 2,362.0016363636364,4300.71,26.2714,31.3426,2054,384.209,363.402,0.282484,152.70654545454545,37107.57454545455,48741.08909090909,200.58109090909088
1000002545_20min_s8_cln2.3_pup1-rfp_none,0.09103596650200783,0.08862463802385402,0.6430459002701058,0.00369832178050997,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-274.04976352597316,20min_s8,Replicate 3,411.42280000000005,3779.37,24.7762,28.9671,1799,585.8,413.601,0.294079,132.31740000000002,28315.8716,30048.4766,140.41389999999998
1000002546_20min_s4_cln2.3_pup1-rfp_none,0.06408720541386193,0.0803138365424388,0.928630114211754,0.00149246948985642,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-302.1806211506648,20min_s4,Replicate 1,660.500090909091,3084.67,23.2606,25.2478,1461,665.82,464.059,0.312725,158.4370909090909,36915.89818181818,48171.00027272727,206.74263636363636
1000002546_20min_s8_cln2.3_pup1-rfp_none,0.10080220713344294,0.10445663827778467,0.7009567326424192,0.00191963588212957,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-294.3778157642349,20min_s8,Replicate 3,362.0108,3824.65,25.2739,28.8182,1820,882.253,119.891,0.292929,123.6834,18799.908799999997,7534.0488,49.5659
1000002547_20min_s5_cln2.3_pup1-rfp_none,0,0.1089210980312505,440.2225804592408,0.04233609817516747,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-198.4791736741368,20min_s5,Replicate 2,229.5635,3790.15,25.896,27.937,1805,534.474,335.834,0.293823,104.28141666666669,16163.619583333331,25235.5275,162.8095
1000002547_20min_s8_cln2.3_pup1-rfp_none,0.15365179350239133,0.12608779209624385,0.399930656253309,0.02152341106313007,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-219.4506388765893,20min_s8,Replicate 3,112.09280000000004,1300.27,13.3659,17.9887,598,782.791,198.462,0.402958,120.2284,15509.4226,13629.8901,105.6579
1000002548_20min_s5_cln2.3_pup1-rfp_none,0,0.07828940772037817,5363.72691880425,0.06498079419855238,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-185.19717266413332,20min_s5,Replicate 2,339.62649999999996,1239.43,13.2217,17.2193,568,766.924,86.3979,0.408449,113.89341666666668,7630.854916666667,9048.3635,135.0505
1000002548_20min_s6_cln2.3_pup1-rfp_none,0,0.09252385721942603,3.0557096858395414,0.00244894215057169,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-286.8286761503081,20min_s6,Replicate 2,212.2096363636364,3649.71,25.3053,27.7058,1736,84.8623,661.356,0.296847,164.65954545454548,50056.54181818182,32420.403636363633,106.64609090909089
1000002548_20min_s7_cln2.3_pup1-rfp_none,0.03311847604195288,0.1534224063616157,0.9700898041107636,0.0064493138426689,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-256.81083091830084,20min_s7,Replicate 3,349.95900000000006,2298.87,17.7831,24.1824,1079,51.2637,259.306,0.341481,128.49138461538462,20815.632307692307,21567.29123076923,133.13153846153847
1000002549_20min_s4_cln2.3_pup1-rfp_none,0.16714344966295197,0.15958720376339303,12317.949125942429,0.14812653073740945,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-159.6539447637111,20min_s4,Replicate 1,106.95709090909097,2752.59,21.0591,24.6062,1300,208.042,923.962,0.323858,167.6460909090909,42917.28727272728,44070.62690909091,172.15063636363638
1000002549_20min_s5_cln2.3_pup1-rfp_none,0,0.07485703604481274,1.072765250697424,0.04435207595002385,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-197.03707199138108,20min_s5,Replicate 2,389.1645,3306.79,24.0665,26.0772,1570,300.322,573.815,0.306357,175.7634166666667,48862.23383333333,63147.359,227.1485
1000002549_20min_s6_cln2.3_pup1-rfp_none,0.14999622186156708,0.11051404394949028,0.46567005903657993,0.02316672891235476,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-217.1697853138247,20min_s6,Replicate 2,359.4096363636364,2295.56,18.4886,23.6035,1080,225.937,513.619,0.341645,92.95354545454543,8458.803636363637,11000.387272727272,120.8830909090909
1000002550_20min_s6_cln2.3_pup1-rfp_none,0,0.0688100465698383,3.7698670487621264,0.01384759702325969,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-233.1225537463868,20min_s6,Replicate 2,88.50163636363642,3531.32,25.3202,26.4902,1680,526.942,223.685,0.300286,131.49554545454544,23537.723636363637,44081.26727272727,246.26409090909092
1000002551_20min_s4_cln2.3_pup1-rfp_none,0.02500916279291953,0.11130234867047362,62.39163164817799,0.00632724460755454,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-257.4032066274482,20min_s4,Replicate 1,373.6450909090909,1701.84,16.1559,19.5687,792,860.145,265.751,0.373592,128.95209090909088,19600.70181818182,34581.18472727273,227.50763636363635
1000002552_20min_s4_cln2.3_pup1-rfp_none,0.2461143360350204,0.13585663779865031,12879.956618310467,0.01699337153462376,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-226.776492880383,20min_s4,Replicate 1,160.96709090909093,887.451,12.4839,12.93,403,252.617,865.143,0.4499,112.3640909090909,11798.254545454543,18486.68681818182,176.0636363636364
1000002552_20min_s6_cln2.3_pup1-rfp_none,0.02790218355369929,0.08377908263934847,3.7697071135304103,0.0022357813576051,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-289.65170318917,20min_s6,Replicate 2,308.87363636363636,3868.78,25.8994,28.4888,1844,469.412,303.123,0.291984,150.90754545454547,42556.06181818182,42026.68363636363,149.03109090909092
1000002552_20min_s8_cln2.3_pup1-rfp_none,0.19238302429940604,0.11894047612693992,6482.918326524614,0.00414364701762192,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-270.52515099978353,20min_s8,Replicate 3,176.1608,2419.19,19.5216,23.396,1137,753.715,244.693,0.336093,116.2194,12435.4358,15218.7383,142.2309
1000002553_20min_s4_cln2.3_pup1-rfp_none,0,0.08139997640311868,0.4128314725361013,0.00554903717840886,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-261.47165961591674,20min_s4,Replicate 1,480.10809090909095,1144.4,13.7153,15.2748,525,207.49,834.268,0.419299,112.4520909090909,15518.334545454543,14973.75981818182,108.5056363636364
1000002553_20min_s6_cln2.3_pup1-rfp_none,0.04281453138545576,0.09634919556095237,6.081342186923807,0.00364959080200835,yeGFP-CLN2,pup1-rfp,none,dy.dm.f,-274.4609503670878,20min_s6,Replicate 2,304.6306363636364,3599.23,23.7266,28.9562,1712,288.156,479.942,0.29833,142.3635454545455,26764.374545454542,25405.78909090909,135.13709090909092
